comp30510_c0_seq1	sp	P53810	PIPNA_MOUSE	60.211	284	89	5	91	924	6	271	4.92e-115	338
comp30514_c0_seq1	sp	Q9EQX4	AIF1L_MOUSE	53.521	142	65	1	202	624	9	150	1.16e-42	146
comp30517_c1_seq2	sp	Q29503	UB2R2_RABIT	75.248	202	50	0	129	734	1	202	8.32e-111	338
comp30520_c0_seq1	sp	O60239	3BP5_HUMAN	44.758	248	135	1	132	875	41	286	7.96e-59	206
comp30522_c0_seq1	sp	Q96LW9	ZSC31_HUMAN	38.650	163	96	3	1708	2193	244	403	5.02e-21	100
comp30522_c0_seq2	sp	Q9VR05	PARIS_DROME	33.679	193	121	4	1060	1623	150	340	7.37e-23	103
comp30523_c0_seq1	sp	P97402	GCNT2_MOUSE	39.155	355	183	9	1257	226	48	380	1.04e-76	251
comp30527_c0_seq1	sp	Q9DC53	CPNE8_MOUSE	33.730	252	150	5	40	768	4	247	1.49e-41	152
comp30527_c1_seq1	sp	Q8BLR2	CPNE4_MOUSE	34.932	292	183	5	1266	403	220	508	6.26e-43	161
comp30537_c0_seq1	sp	Q08CN0	TPPC2_DANRE	70.714	140	39	1	145	564	1	138	1.85e-72	219
comp30537_c0_seq2	sp	Q08CN0	TPPC2_DANRE	70.714	140	39	1	421	840	1	138	7.88e-71	219
comp30545_c0_seq1	sp	Q14978	NOLC1_HUMAN	61.458	96	35	1	553	840	606	699	4.67e-28	124
comp30549_c0_seq1	sp	Q9FKK7	XYLA_ARATH	54.036	446	201	3	109	1443	32	474	9.19e-175	506
comp30557_c0_seq1	sp	P11979	KPYM_FELCA	46.765	340	177	2	154	1164	23	361	1.72e-96	300
comp30557_c1_seq1	sp	Q29536	KPYR_CANLF	49.432	176	88	1	3054	2530	398	573	4.28e-41	164
comp30558_c0_seq1	sp	A7MCS3	CP089_DANRE	27.778	270	184	5	1303	515	23	288	4.48e-28	117
comp30559_c0_seq1	sp	Q5QJE6	TDIF2_HUMAN	62.687	134	50	0	473	874	602	735	1.65e-47	173
comp30561_c0_seq1	sp	Q3T0H0	LCMT1_BOVIN	49.032	310	156	1	222	1145	21	330	1.74e-105	320
comp30561_c0_seq2	sp	Q3T0H0	LCMT1_BOVIN	49.032	310	156	1	240	1163	21	330	2.11e-105	320
comp30563_c0_seq1	sp	Q15008	PSMD6_HUMAN	72.021	386	108	0	1426	269	1	386	0.0	587
comp30564_c0_seq1	sp	Q8N5L8	RP25L_HUMAN	44.928	138	73	2	107	511	1	138	5.57e-37	130
comp30565_c0_seq1	sp	Q9Z255	UBE2A_MOUSE	93.043	115	8	0	127	471	1	115	1.66e-73	229
comp30565_c0_seq2	sp	P25153	UBCD6_DROME	87.248	149	19	0	127	573	1	149	7.43e-82	257
comp30567_c0_seq1	sp	Q24157	BRN_DROME	29.392	296	192	8	1065	208	28	316	3.12e-31	126
comp30567_c0_seq2	sp	Q6AY39	B3GL1_RAT	30.142	282	181	7	1206	391	56	331	1.51e-36	142
comp30575_c0_seq1	sp	Q9GKY8	JPH1_RABIT	52.954	457	183	6	3985	2624	3	430	2.21e-141	453
comp30575_c0_seq2	sp	Q9GKY8	JPH1_RABIT	45.399	326	159	5	3592	2624	121	430	5.48e-68	245
comp30577_c0_seq1	sp	O01393	UNC9_CAEEL	34.857	175	109	3	513	1	18	191	1.21e-28	115
comp30577_c1_seq1	sp	O01393	UNC9_CAEEL	35.233	193	117	3	5	574	188	375	5.30e-25	105
comp30578_c0_seq1	sp	Q9TST0	BMI1_FELCA	54.874	277	115	6	85	906	1	270	5.09e-95	294
comp30578_c0_seq2	sp	Q9TST0	BMI1_FELCA	54.874	277	115	6	142	963	1	270	5.01e-95	294
comp30579_c0_seq1	sp	Q86X83	COMD2_HUMAN	61.026	195	76	0	74	658	5	199	4.28e-81	247
comp30583_c0_seq1	sp	Q09621	LACT2_CAEEL	34.375	320	185	5	232	1140	66	377	2.42e-58	204
comp30583_c0_seq3	sp	Q09621	LACT2_CAEEL	34.375	320	185	5	299	1207	66	377	3.81e-58	204
comp30587_c0_seq1	sp	O93257	XRCC6_CHICK	47.069	580	299	6	147	1880	56	629	0.0	542
comp30589_c2_seq1	sp	Q96S53	TESK2_HUMAN	46.901	484	211	13	524	1882	42	510	3.92e-122	384
comp30591_c0_seq1	sp	Q91Z46	DUS7_MOUSE	49.713	348	138	7	233	1207	55	388	5.99e-100	320
comp30593_c0_seq1	sp	P48416	CP10_LYMST	48.807	545	263	5	150	1766	11	545	0.0	548
comp30594_c0_seq1	sp	O43502	RA51C_HUMAN	54.118	340	144	5	1355	369	12	350	8.28e-122	365
comp30595_c1_seq1	sp	O15118	NPC1_HUMAN	36.574	216	123	6	1008	379	395	602	2.46e-31	129
comp30595_c1_seq2	sp	O15118	NPC1_HUMAN	36.574	216	123	6	1013	384	395	602	2.42e-29	124
comp30595_c1_seq3	sp	O15118	NPC1_HUMAN	36.574	216	123	6	986	357	395	602	2.01e-29	124
comp30596_c0_seq1	sp	Q9CZY3	UB2V1_MOUSE	59.310	145	58	1	32	463	1	145	1.04e-56	189
comp30598_c2_seq1	sp	Q6GLJ1	BTBDH_XENLA	26.537	309	195	9	2664	1765	49	334	1.08e-25	115
comp30599_c0_seq1	sp	Q5RJU3	CC103_XENTR	44.444	198	104	4	678	91	3	196	2.86e-48	162
comp30603_c0_seq1	sp	O46339	HTH_DROME	62.500	152	45	4	177	620	340	483	1.44e-46	177
comp30603_c0_seq2	sp	O00470	MEIS1_HUMAN	80.392	153	23	3	432	887	44	190	2.39e-73	248
comp30603_c0_seq3	sp	Q60954	MEIS1_MOUSE	68.000	350	77	10	432	1454	44	367	1.38e-128	401
comp30604_c1_seq1	sp	P0DMQ6	DHSO_CHICK	51.087	276	134	1	4	831	74	348	2.66e-107	320
comp30608_c0_seq2	sp	Q8BUH1	TXN4B_MOUSE	64.430	149	53	0	19	465	1	149	2.34e-70	213
comp30608_c0_seq3	sp	Q8BUH1	TXN4B_MOUSE	64.430	149	53	0	19	465	1	149	1.42e-70	213
comp30609_c0_seq1	sp	Q8CHQ0	FBX4_MOUSE	30.000	340	215	7	373	1347	47	378	4.31e-43	162
comp30610_c0_seq1	sp	Q8HXX6	SAP3_MACFA	34.356	163	95	4	233	688	26	187	2.96e-26	110
comp30610_c0_seq2	sp	Q8HXX6	SAP3_MACFA	34.356	163	95	4	233	688	26	187	4.72e-26	110
comp30615_c0_seq1	sp	Q00532	CDKL1_HUMAN	30.796	289	163	8	1552	752	9	282	6.40e-22	102
comp30615_c0_seq2	sp	Q00532	CDKL1_HUMAN	30.796	289	163	8	1552	752	9	282	8.11e-22	101
comp30622_c0_seq1	sp	P49321	NASP_HUMAN	42.745	255	114	5	974	273	510	753	3.40e-50	184
comp30622_c0_seq2	sp	P49321	NASP_HUMAN	41.887	265	122	5	1006	275	510	763	1.56e-50	185
comp30623_c0_seq1	sp	Q5RAS7	AMMR1_PONAB	67.358	193	63	0	228	806	125	317	1.50e-87	292
comp30627_c0_seq1	sp	Q24799	MYPH_ECHGR	45.729	199	97	4	202	792	1	190	1.17e-49	174
comp30628_c3_seq1	sp	P04323	POL3_DROME	43.590	156	88	0	2	469	311	466	1.59e-40	148
comp30630_c0_seq1	sp	Q6VVX0	CP2R1_HUMAN	45.370	108	58	1	325	2	365	471	3.19e-23	95.9
comp30632_c0_seq1	sp	Q6NWC9	GKAP1_DANRE	36.014	286	148	6	190	978	77	350	7.91e-30	122
comp30634_c0_seq1	sp	Q96RW7	HMCN1_HUMAN	44.928	138	58	7	412	5	4528	4649	8.74e-30	119
comp30634_c0_seq1	sp	Q96RW7	HMCN1_HUMAN	40.559	143	67	7	424	2	4581	4707	4.31e-27	112
comp30634_c0_seq1	sp	Q96RW7	HMCN1_HUMAN	40.714	140	69	6	424	5	4695	4820	6.65e-27	111
comp30634_c0_seq1	sp	Q96RW7	HMCN1_HUMAN	39.437	142	68	7	424	5	4638	4763	1.37e-24	104
comp30637_c0_seq1	sp	B2RYG6	OTUB1_RAT	55.725	262	111	2	29	799	9	270	1.46e-100	300
comp30638_c0_seq1	sp	Q9QYP1	LRP4_RAT	24.918	915	624	24	232	2919	475	1345	3.57e-73	275
comp30638_c0_seq1	sp	Q9QYP1	LRP4_RAT	22.815	881	607	26	364	2931	821	1653	5.16e-58	226
comp30638_c0_seq1	sp	Q9QYP1	LRP4_RAT	29.707	239	153	6	307	1014	1415	1641	9.92e-21	103
comp30638_c0_seq2	sp	Q9QYP1	LRP4_RAT	24.918	915	624	24	232	2919	475	1345	2.30e-73	275
comp30638_c0_seq2	sp	Q9QYP1	LRP4_RAT	22.815	881	607	26	364	2931	821	1653	3.98e-58	226
comp30638_c0_seq2	sp	Q9QYP1	LRP4_RAT	29.707	239	153	6	307	1014	1415	1641	8.80e-21	103
comp30638_c0_seq3	sp	Q9QYP1	LRP4_RAT	24.918	915	624	24	232	2919	475	1345	2.36e-73	275
comp30638_c0_seq3	sp	Q9QYP1	LRP4_RAT	22.815	881	607	26	364	2931	821	1653	4.04e-58	226
comp30638_c0_seq3	sp	Q9QYP1	LRP4_RAT	29.707	239	153	6	307	1014	1415	1641	8.86e-21	103
comp30642_c0_seq1	sp	Q5ZIR1	SHLB1_CHICK	59.091	374	137	3	24	1127	2	365	2.27e-153	447
comp30642_c0_seq2	sp	Q5ZIR1	SHLB1_CHICK	59.350	369	138	3	24	1109	2	365	8.96e-154	448
comp30651_c0_seq1	sp	Q9V477	TOLL8_DROME	38.136	118	73	0	354	1	1076	1193	1.71e-21	91.7
comp30651_c0_seq2	sp	Q9V477	TOLL8_DROME	38.806	134	82	0	422	21	1076	1209	9.41e-26	104
comp30651_c0_seq3	sp	Q9V477	TOLL8_DROME	37.226	137	77	1	404	21	1073	1209	6.63e-21	91.7
comp30653_c0_seq1	sp	Q5PQ76	CA050_XENLA	60.571	175	69	0	99	623	8	182	2.09e-73	231
comp30656_c0_seq1	sp	Q9N5X6	ODD2_CAEEL	53.939	165	46	5	467	937	61	203	2.29e-48	169
comp30657_c0_seq1	sp	Q0VCQ4	RRFM_BOVIN	35.135	148	94	2	597	160	84	231	5.13e-28	112
comp30657_c0_seq2	sp	Q0VCQ4	RRFM_BOVIN	35.135	148	94	2	597	160	84	231	5.13e-28	112
comp30657_c0_seq3	sp	Q0VCQ4	RRFM_BOVIN	35.135	148	94	2	597	160	84	231	5.70e-28	112
comp30670_c0_seq1	sp	Q5E9I1	CCNG1_BOVIN	42.400	125	70	1	421	789	42	166	3.27e-22	101
comp30670_c0_seq2	sp	Q5E9I1	CCNG1_BOVIN	42.400	125	70	1	329	697	42	166	3.08e-22	101
comp30672_c0_seq1	sp	P62309	RUXG_MOUSE	71.053	76	22	0	226	453	1	76	9.32e-36	124
comp30674_c0_seq1	sp	O60683	PEX10_HUMAN	38.438	320	162	3	982	128	6	325	1.94e-73	233
comp30676_c0_seq1	sp	Q8N3J2	METL4_HUMAN	48.667	150	75	1	142	591	237	384	1.23e-40	152
comp30683_c0_seq1	sp	A6TNX2	SYR_ALKMQ	36.612	183	99	8	42	587	1	167	7.09e-26	107
comp30683_c1_seq1	sp	Q5REH3	SYRM_PONAB	33.871	434	252	10	1	1287	172	575	4.94e-59	209
comp30685_c0_seq2	sp	Q92506	DHB8_HUMAN	51.779	253	114	1	1447	713	9	261	1.89e-83	262
comp30687_c0_seq1	sp	P86854	PLCL_MYTGA	34.815	135	80	2	546	145	29	156	2.78e-24	97.4
comp30687_c0_seq2	sp	P86854	PLCL_MYTGA	31.288	163	102	4	592	107	3	156	1.60e-22	92.0
comp30687_c0_seq3	sp	P86854	PLCL_MYTGA	30.435	161	104	2	654	175	3	156	1.17e-25	100
comp30687_c0_seq4	sp	P86854	PLCL_MYTGA	31.690	142	84	3	547	131	25	156	8.93e-21	88.2
comp30687_c0_seq5	sp	P86854	PLCL_MYTGA	29.193	161	106	2	624	145	3	156	2.85e-24	97.1
comp30687_c0_seq7	sp	P86854	PLCL_MYTGA	36.296	135	78	2	532	131	29	156	8.43e-26	101
comp30687_c0_seq8	sp	P86854	PLCL_MYTGA	37.226	137	76	4	536	129	29	156	3.08e-22	92.0
comp30687_c0_seq9	sp	P86854	PLCL_MYTGA	31.288	163	102	4	614	129	3	156	1.93e-22	92.0
comp30687_c0_seq10	sp	P86854	PLCL_MYTGA	37.226	137	76	4	514	107	29	156	2.58e-22	92.0
comp30687_c0_seq11	sp	P86854	PLCL_MYTGA	36.296	135	78	2	576	175	29	156	1.25e-25	101
comp30687_c0_seq12	sp	P82596	PLC_HALLA	37.956	137	73	4	546	142	2	128	2.87e-22	92.0
comp30687_c0_seq13	sp	P86854	PLCL_MYTGA	30.435	161	104	2	610	131	3	156	7.75e-26	100
comp30696_c0_seq1	sp	Q9FPH3	THA2_ARATH	44.444	360	186	4	1289	213	7	353	2.61e-97	300
comp30698_c0_seq1	sp	Q6TGY8	EMC2_DANRE	47.887	284	145	2	1428	583	10	292	1.44e-91	283
comp30700_c0_seq1	sp	P13387	EGFR_CHICK	36.863	255	150	3	1508	744	29	272	6.58e-44	169
comp30702_c0_seq2	sp	Q2PC93	SSPO_CHICK	25.074	674	403	27	2380	557	3024	3661	1.12e-24	116
comp30702_c0_seq2	sp	Q2PC93	SSPO_CHICK	25.391	575	322	22	2284	623	2572	3060	1.12e-22	110
comp30707_c0_seq1	sp	P17133	RU17_DROME	65.734	143	49	0	174	602	16	158	1.51e-44	170
comp30707_c0_seq2	sp	P17133	RU17_DROME	66.197	142	48	0	174	599	16	157	4.65e-44	169
comp30707_c0_seq3	sp	Q66II8	RU17_XENTR	69.307	202	61	1	174	776	16	217	8.73e-64	218
comp30707_c0_seq4	sp	Q66II8	RU17_XENTR	61.538	143	54	1	174	599	16	158	4.18e-50	161
comp30707_c0_seq4	sp	Q66II8	RU17_XENTR	85.246	61	9	0	683	865	157	217	4.18e-50	60.1
comp30707_c0_seq5	sp	P17133	RU17_DROME	65.734	143	49	0	174	602	16	158	4.07e-44	170
comp30709_c0_seq1	sp	P41824	YBOXH_APLCA	91.463	82	7	0	185	430	34	115	1.35e-44	160
comp30721_c0_seq1	sp	P20241	NRG_DROME	33.912	1153	690	20	149	3523	26	1134	0.0	588
comp30723_c0_seq1	sp	Q9WYJ1	TSAL_THEMA	38.365	318	190	4	78	1031	4	315	3.41e-53	184
comp30724_c0_seq1	sp	Q9JHS4	CLPX_MOUSE	43.326	487	218	9	1506	199	105	584	3.35e-117	365
comp30725_c0_seq1	sp	Q6DE75	S2538_XENLA	50.000	286	141	2	271	1125	16	300	5.85e-92	284
comp30726_c0_seq1	sp	Q9V9W8	PYGO_DROME	70.787	89	26	0	626	892	726	814	1.69e-30	133
comp30727_c0_seq1	sp	Q9GR88	ERF1_POLMI	67.143	140	46	0	2	421	281	420	1.14e-57	191
comp30727_c1_seq1	sp	Q9VPH7	ERF1_DROME	71.127	142	41	0	3	428	119	260	3.73e-72	225
comp30732_c0_seq1	sp	Q9VLA2	GCM2_DROME	70.423	142	41	1	3	425	81	222	1.62e-62	221
comp30739_c0_seq1	sp	Q5R7A2	ALG1_PONAB	51.039	433	205	2	134	1414	30	461	1.18e-146	432
comp30743_c0_seq1	sp	G1SNY0	RL27A_RABIT	74.324	148	37	1	495	55	1	148	1.90e-76	227
comp30743_c2_seq1	sp	Q8SX83	SPEN_DROME	57.059	170	72	1	1918	2427	5392	5560	1.79e-53	211
comp30745_c0_seq1	sp	Q0VAA2	LR74A_HUMAN	37.333	300	187	1	1044	148	80	379	3.62e-49	175
comp30748_c0_seq1	sp	Q16956	BIP_APLCA	88.530	619	71	0	259	2115	37	655	0.0	1001
comp30751_c0_seq4	sp	A0A345BJN8	CLZ9_COCLU	34.239	184	112	4	2935	3474	640	818	2.41e-21	104
comp30752_c0_seq1	sp	A2VDD2	DYL5B_XENLA	54.286	175	74	3	158	664	2	176	3.40e-56	193
comp30755_c0_seq1	sp	Q8BRH0	TMTC3_MOUSE	54.747	811	365	2	2516	84	16	824	0.0	907
comp30755_c0_seq2	sp	Q8BRH0	TMTC3_MOUSE	54.747	811	365	2	3169	737	16	824	0.0	907
comp30756_c0_seq1	sp	Q5ZHV5	JMJD4_CHICK	56.190	315	136	2	130	1071	39	352	1.82e-129	386
comp30757_c0_seq1	sp	P10746	HEM4_HUMAN	34.496	258	156	6	1524	781	3	257	4.80e-37	142
comp30757_c0_seq2	sp	P10746	HEM4_HUMAN	34.496	258	156	6	1510	767	3	257	4.56e-37	142
comp30761_c0_seq1	sp	P59889	S39A1_DANRE	36.735	147	90	2	340	777	156	300	1.99e-24	104
comp30762_c0_seq1	sp	Q91XI1	DUS3L_MOUSE	54.019	622	249	9	1862	90	22	637	0.0	691
comp30764_c0_seq1	sp	Q5ZI03	CIR1_CHICK	57.674	215	81	4	99	719	1	213	6.58e-74	238
comp30767_c0_seq1	sp	Q7TSV3	ZMY19_RAT	56.277	231	97	4	3212	2520	1	227	8.39e-81	266
comp30773_c0_seq1	sp	Q9DC53	CPNE8_MOUSE	60.417	528	202	5	111	1679	32	557	0.0	649
comp30774_c0_seq1	sp	Q26481	RL5_STYCL	77.288	295	66	1	948	64	1	294	1.57e-138	397
comp30775_c0_seq1	sp	Q6T308	GLGB_FELCA	67.552	678	218	2	58	2091	23	698	0.0	951
comp30780_c0_seq1	sp	Q8NBP0	TTC13_HUMAN	44.037	109	61	0	73	399	744	852	9.56e-23	104
comp30780_c0_seq2	sp	Q8NBP0	TTC13_HUMAN	38.089	764	445	11	475	2715	100	852	0.0	561
comp30790_c0_seq1	sp	Q08DU1	UTP23_BOVIN	40.865	208	117	3	767	159	1	207	3.70e-42	147
comp30791_c0_seq1	sp	Q9VJ33	NEDD8_DROME	93.421	76	5	0	60	287	1	76	8.39e-31	115
comp30810_c0_seq1	sp	Q9CQR5	ZMAT5_MOUSE	43.056	144	77	2	69	497	1	140	3.04e-33	124
comp30810_c0_seq2	sp	Q9CQR5	ZMAT5_MOUSE	43.056	144	77	2	69	497	1	140	2.73e-33	124
comp30813_c0_seq1	sp	Q98925	IRF2_CHICK	52.830	106	49	1	191	505	7	112	3.99e-34	135
comp30813_c0_seq2	sp	Q98925	IRF2_CHICK	52.830	106	49	1	191	505	7	112	4.72e-34	135
comp30819_c0_seq1	sp	P80109	PHLD_BOVIN	29.594	419	269	13	25	1251	432	834	5.49e-47	177
comp30820_c0_seq1	sp	O43325	LYRM1_HUMAN	52.991	117	55	0	162	512	4	120	4.02e-38	132
comp30821_c0_seq2	sp	P19477	FIBA_APOPA	43.503	177	96	3	102	620	70	246	9.24e-37	136
comp30824_c0_seq1	sp	Q719N3	PAQRB_RAT	46.288	229	122	1	1363	680	7	235	2.76e-55	188
comp30825_c0_seq2	sp	P35240	MERL_HUMAN	59.967	612	222	9	3503	1677	4	595	0.0	690
comp30829_c0_seq1	sp	Q9NU22	MDN1_HUMAN	65.922	179	60	1	2	538	1810	1987	1.09e-79	261
comp30829_c3_seq1	sp	Q9NU22	MDN1_HUMAN	53.465	101	43	2	341	39	2013	2109	5.08e-24	98.6
comp30831_c0_seq1	sp	A7MCB7	TMA16_DANRE	49.091	165	82	1	334	828	1	163	9.31e-43	150
comp30834_c3_seq1	sp	Q8C8H8	KY_MOUSE	25.373	402	246	15	1252	62	134	486	5.12e-29	124
comp30835_c0_seq1	sp	Q9H0C1	ZMY12_HUMAN	51.397	358	170	2	1338	268	6	360	3.24e-116	349
comp30839_c0_seq1	sp	Q80Z29	NAMPT_RAT	58.316	475	180	5	1744	374	10	484	0.0	568
comp30840_c0_seq1	sp	Q7YT83	TX31_CONTE	37.631	287	145	10	1501	698	29	300	1.82e-46	168
comp30840_c0_seq2	sp	Q7YT83	TX31_CONTE	37.631	287	145	10	1521	718	29	300	2.02e-46	168
comp30841_c0_seq1	sp	Q9BTE6	AASD1_HUMAN	53.155	412	183	5	1384	167	1	408	1.72e-152	442
comp30842_c0_seq1	sp	Q5R792	ATG5_PONAB	53.903	269	120	3	1375	581	1	269	3.16e-102	310
comp30842_c0_seq2	sp	Q5R792	ATG5_PONAB	53.903	269	120	3	1358	564	1	269	2.62e-102	310
comp30845_c0_seq1	sp	P62282	RS11_RAT	86.957	69	9	0	303	97	74	142	9.49e-40	132
comp30845_c0_seq2	sp	Q9XSU4	RS11_CANLF	67.857	84	25	2	248	3	1	84	9.32e-35	119
comp30846_c0_seq1	sp	Q2IBC0	MET_RHIFE	51.000	100	48	1	301	5	1230	1329	3.71e-32	121
comp30849_c0_seq1	sp	P53361	TBP_SPOFR	94.318	176	10	0	534	1061	132	307	1.22e-116	347
comp30851_c2_seq1	sp	Q3UHK1	MYCT_MOUSE	50.909	220	101	2	3	647	227	444	4.19e-76	244
comp30851_c3_seq1	sp	Q96QE2	MYCT_HUMAN	53.086	162	74	1	1	480	453	614	2.19e-55	191
comp30852_c0_seq1	sp	Q68EL3	BET1L_DANRE	52.727	110	50	1	39	368	1	108	7.92e-32	113
comp30857_c1_seq1	sp	Q95KZ0	PE2R4_PANTR	39.655	174	104	1	18	539	1	173	3.13e-32	124
comp30860_c0_seq1	sp	Q7ZVT3	SAS6_DANRE	43.134	670	333	9	211	2205	1	627	5.72e-168	506
comp30861_c0_seq1	sp	P62313	LSM6_MOUSE	97.403	77	2	0	124	354	4	80	9.49e-49	156
comp30865_c1_seq1	sp	O35488	S27A2_MOUSE	40.981	571	315	9	1822	131	53	608	3.64e-143	433
comp30866_c0_seq1	sp	B0BN49	RBMX2_RAT	66.429	140	47	0	72	491	1	140	1.19e-68	214
comp30869_c0_seq1	sp	Q6ZMV9	KIF6_HUMAN	53.529	850	338	13	2805	310	1	811	0.0	853
comp30870_c0_seq1	sp	Q9VVS4	MED11_DROME	48.305	118	60	1	77	427	1	118	2.30e-30	116
comp30870_c0_seq2	sp	Q9VVS4	MED11_DROME	48.305	118	60	1	77	427	1	118	2.57e-30	116
comp30872_c0_seq1	sp	Q9UBR1	BUP1_HUMAN	69.531	384	116	1	77	1225	1	384	0.0	580
comp30873_c0_seq1	sp	P07686	HEXB_HUMAN	40.217	552	275	12	1204	2826	44	551	5.77e-132	421
comp30873_c0_seq2	sp	P07686	HEXB_HUMAN	40.217	552	275	12	1204	2826	44	551	4.57e-132	421
comp30877_c0_seq2	sp	P27365	3BHS1_MACMU	33.613	357	211	13	2	1024	10	356	1.77e-46	168
comp30877_c0_seq3	sp	P27365	3BHS1_MACMU	33.613	357	211	13	2	1024	10	356	2.80e-47	168
comp30889_c0_seq1	sp	Q28J44	S39AB_XENTR	61.516	343	112	6	1219	230	1	336	4.25e-122	360
comp30889_c0_seq2	sp	Q28J44	S39AB_XENTR	61.516	343	112	6	1205	216	1	336	3.57e-122	360
comp30891_c0_seq1	sp	Q6NSJ0	MYORG_HUMAN	30.712	534	354	9	1970	393	158	683	3.46e-86	299
comp30892_c0_seq1	sp	Q1LZ79	GEMI8_BOVIN	31.020	245	136	7	914	219	10	234	9.27e-24	102
comp30898_c0_seq1	sp	Q8JGT5	SAE1_XENLA	52.537	335	157	1	173	1171	5	339	1.41e-109	332
comp30903_c0_seq1	sp	Q6JAN0	AGRV1_DANRE	35.741	263	156	3	4	792	4375	4624	1.26e-41	155
comp30903_c2_seq1	sp	Q8WXG9	AGRV1_HUMAN	32.274	1007	609	27	1	2919	5339	6306	9.01e-134	453
comp30903_c2_seq2	sp	Q8WXG9	AGRV1_HUMAN	32.773	833	520	18	1	2460	5339	6144	1.05e-121	409
comp30903_c4_seq1	sp	Q6JAN0	AGRV1_DANRE	33.163	392	257	5	1171	2	4659	5047	1.28e-57	207
comp30903_c4_seq1	sp	Q6JAN0	AGRV1_DANRE	30.256	390	230	16	1177	101	417	795	1.48e-22	103
comp30908_c0_seq1	sp	Q9WUA2	SYFB_MOUSE	61.591	591	215	3	129	1871	1	589	0.0	735
comp30910_c0_seq1	sp	Q01768	NDKB_MOUSE	69.536	151	46	0	582	130	2	152	1.96e-77	233
comp30911_c0_seq1	sp	Q24372	LACH_DROME	27.974	311	210	9	2490	1588	43	349	2.17e-26	115
comp30912_c0_seq1	sp	Q1LZ95	IDI1_BOVIN	54.783	230	100	2	128	814	1	227	7.43e-87	261
comp30914_c0_seq1	sp	Q9JI39	ABCBA_MOUSE	57.414	580	245	2	1800	67	121	700	0.0	624
comp30914_c0_seq2	sp	Q9JI39	ABCBA_MOUSE	57.414	580	245	2	1800	67	121	700	0.0	624
comp30916_c0_seq1	sp	Q78KK3	S22AI_MOUSE	40.054	372	212	2	272	1354	9	380	2.25e-70	240
comp30916_c0_seq2	sp	Q78KK3	S22AI_MOUSE	40.054	372	212	2	233	1315	9	380	2.16e-70	240
comp30918_c0_seq1	sp	Q8R3C6	RBM19_MOUSE	44.398	964	441	16	77	2782	1	931	0.0	673
comp30922_c0_seq1	sp	Q08024	PEBB_MOUSE	67.123	146	47	1	86	523	1	145	7.00e-64	214
comp30922_c0_seq2	sp	Q08024	PEBB_MOUSE	67.123	146	47	1	86	523	1	145	1.73e-64	213
comp30922_c0_seq3	sp	Q08024	PEBB_MOUSE	67.123	146	47	1	86	523	1	145	1.54e-64	213
comp30922_c0_seq4	sp	Q08024	PEBB_MOUSE	62.637	91	33	1	84	356	56	145	2.19e-31	123
comp30922_c0_seq5	sp	Q08024	PEBB_MOUSE	67.123	146	47	1	86	523	1	145	3.48e-64	213
comp30922_c0_seq6	sp	Q08024	PEBB_MOUSE	62.637	91	33	1	84	356	56	145	3.03e-31	123
comp30922_c0_seq7	sp	Q08024	PEBB_MOUSE	62.637	91	33	1	84	356	56	145	2.97e-33	123
comp30922_c0_seq8	sp	Q08024	PEBB_MOUSE	62.637	91	33	1	84	356	56	145	2.50e-31	124
comp30922_c0_seq9	sp	Q08024	PEBB_MOUSE	67.123	146	47	1	86	523	1	145	7.77e-64	214
comp30922_c0_seq10	sp	Q08024	PEBB_MOUSE	67.123	146	47	1	86	523	1	145	3.61e-64	213
comp30922_c0_seq11	sp	Q08024	PEBB_MOUSE	67.123	146	47	1	86	523	1	145	1.51e-64	213
comp30922_c0_seq12	sp	Q08024	PEBB_MOUSE	62.637	91	33	1	84	356	56	145	2.55e-31	124
comp30922_c0_seq13	sp	Q08024	PEBB_MOUSE	62.637	91	33	1	84	356	56	145	3.13e-31	123
comp30922_c0_seq14	sp	Q08024	PEBB_MOUSE	62.637	91	33	1	84	356	56	145	2.90e-31	123
comp30922_c0_seq15	sp	Q08024	PEBB_MOUSE	67.123	146	47	1	86	523	1	145	1.34e-64	213
comp30922_c0_seq16	sp	Q08024	PEBB_MOUSE	67.123	146	47	1	86	523	1	145	3.18e-64	213
comp30922_c0_seq17	sp	Q08024	PEBB_MOUSE	62.637	91	33	1	84	356	56	145	2.56e-31	124
comp30922_c0_seq18	sp	Q08024	PEBB_MOUSE	67.123	146	47	1	86	523	1	145	6.39e-64	214
comp30922_c0_seq19	sp	Q08024	PEBB_MOUSE	67.123	146	47	1	86	523	1	145	7.10e-64	214
comp30922_c0_seq20	sp	Q08024	PEBB_MOUSE	62.637	91	33	1	84	356	56	145	2.08e-31	123
comp30922_c0_seq21	sp	Q08024	PEBB_MOUSE	62.637	91	33	1	84	356	56	145	2.62e-31	124
comp30922_c0_seq22	sp	Q08024	PEBB_MOUSE	62.637	91	33	1	84	356	56	145	3.00e-31	123
comp30922_c0_seq23	sp	Q08024	PEBB_MOUSE	67.123	146	47	1	86	523	1	145	3.95e-64	213
comp30923_c0_seq1	sp	P55043	RAD_RAT	39.181	171	88	4	573	1058	89	252	4.94e-26	111
comp30925_c0_seq2	sp	Q17Q97	REX1B_BOVIN	34.266	143	91	1	591	163	38	177	4.07e-22	92.0
comp30933_c0_seq1	sp	Q9QXP4	DONS_MOUSE	40.107	374	196	7	1551	2630	148	507	9.24e-75	260
